,index,id,time,R1,R2,R3,R4,R5,R6,R7,R8,Temp,Humidity,date,class,dt,Target,time1,Datetime,unix,predicted_values
4828,357406,38,7.249482,12.1957,8.53415,6.85978,8.51667,6.91635,15.6438,2.98581,3.6883,27.2345,62.0587,18/08/15,wine,2.31,2,7:14:58,18/08/15 7:14,1439882098,2
4829,354506,38,6.436431,8.96517,3.38928,3.47791,3.97427,7.10303,12.5738,3.12402,3.5127,27.866,66.5871,18/08/15,wine,2.31,2,6:26:11,18/08/15 6:26,1439879171,2
4830,359077,38,7.71739,12.3571,8.94436,8.03869,9.60162,51.4467,16.7551,3.06231,4.06092,27.259,62.1801,18/08/15,wine,2.31,2,7:43:02,18/08/15 7:43,1439883782,2
4831,357444,38,7.260098,12.1988,8.56645,6.99024,8.58678,6.9269,15.7409,2.99315,3.69846,27.2416,62.0477,18/08/15,wine,2.31,2,7:15:36,18/08/15 7:15,1439882136,2
4832,363704,38,9.013084,12.1221,8.25391,7.43279,8.86917,9.53702,17.5478,3.04091,3.86268,27.0821,63.2293,18/08/15,wine,2.31,2,9:00:47,18/08/15 9:00,1439888447,2
4833,367684,38,10.127228,12.7487,10.1457,10.2579,11.4186,11.9418,17.4995,4.70632,5.19799,27.1975,62.5924,18/08/15,wine,2.31,2,10:07:38,18/08/15 10:07,1439892458,2
4834,367191,38,9.988778,12.7689,10.3124,10.4432,11.6158,36.6346,17.5402,4.50759,5.02026,26.9424,63.1355,18/08/15,wine,2.31,2,9:59:19,18/08/15 9:59,1439891959,2
4835,365247,38,9.444694,12.3715,8.92589,9.15307,10.1044,9.44043,18.2381,3.33208,3.96704,27.0835,62.8416,18/08/15,wine,2.31,2,9:26:40,18/08/15 9:26,1439890000,2
4836,365681,38,9.566027,12.6795,9.98464,10.1351,11.2579,10.3927,18.9093,3.88197,4.44393,26.9276,63.7247,18/08/15,wine,2.31,2,9:33:57,18/08/15 9:33,1439890437,2
4837,366906,38,9.909068,12.7511,10.3003,10.4304,11.598,38.1103,17.4999,4.4291,4.949,26.8504,63.7839,18/08/15,wine,2.31,2,9:54:32,18/08/15 9:54,1439891672,2
4838,366645,38,9.836146,12.7326,10.257,10.3886,11.5494,39.4722,17.433,4.34965,4.86886,26.9232,63.7202,18/08/15,wine,2.31,2,9:50:10,18/08/15 9:50,1439891410,2
4839,360203,38,8.032738,10.65,5.47849,5.58653,7.13649,14.2842,16.7339,3.08914,3.82724,27.1599,66.8279,18/08/15,wine,2.31,2,8:01:57,18/08/15 8:01,1439884917,2
6428,750116,80,13.589448,12.2953,9.63292,9.80861,10.8711,10.637,16.9578,4.92027,5.43257,27.8615,58.9062,18/08/15,background,0.51,0,13:35:22,18/08/15 13:35,1439904922,0
6429,754463,80,15.180447,12.169,9.41457,9.59009,10.6326,10.4573,16.8223,4.91428,5.4078,27.839,58.751,18/08/15,background,0.51,0,15:10:49,18/08/15 15:10,1439910649,0
6430,756871,80,15.854362,12.1673,9.40018,9.57066,10.6014,10.4202,16.787,4.90776,5.37906,27.7978,58.724,18/08/15,background,0.51,0,15:51:15,18/08/15 15:51,1439913075,0
6431,751211,80,13.896269,12.274,9.62145,9.79163,10.863,10.6812,16.9314,4.94744,5.43901,27.8972,58.7937,18/08/15,background,0.51,0,13:53:46,18/08/15 13:53,1439906026,0
6432,750456,80,13.68473,12.296,9.65557,9.81676,10.8948,10.6883,16.9745,4.9408,5.44767,27.8782,58.8989,18/08/15,background,0.51,0,13:41:05,18/08/15 13:41,1439905265,0
6433,756238,80,15.677274,12.1671,9.41721,9.5785,10.6347,10.4216,16.8295,4.90075,5.39759,27.7809,58.8184,18/08/15,background,0.51,0,15:40:38,18/08/15 15:40,1439912438,0
6434,755906,80,15.584442,12.1655,9.39301,9.5635,10.6051,10.4275,16.8135,4.91106,5.40107,27.7984,58.8336,18/08/15,background,0.51,0,15:35:03,18/08/15 15:35,1439912103,0
6435,753159,80,14.443363,12.2462,9.53798,9.70694,10.7702,10.6098,16.8997,4.95679,5.46298,27.8735,58.7633,18/08/15,background,0.51,0,14:26:36,18/08/15 14:26,1439907996,0
6436,755919,80,15.588091,12.1635,9.38893,9.5596,10.5984,10.4255,16.8074,4.91029,5.39974,27.7996,58.8351,18/08/15,background,0.51,0,15:35:17,18/08/15 15:35,1439912117,0
6437,749956,80,13.544626,12.276,9.61153,9.78411,10.8542,10.6206,16.9294,4.91931,5.42501,27.8786,58.8717,18/08/15,background,0.51,0,13:32:40,18/08/15 13:32,1439904760,0
6438,753694,80,14.593383,12.2042,9.50276,9.66628,10.7327,10.5508,16.8766,4.94215,5.44072,27.8299,58.8831,18/08/15,background,0.51,0,14:35:36,18/08/15 14:35,1439908536,0
6439,757268,80,15.96549,12.1427,9.36904,9.53325,10.573,10.3958,16.7805,4.90454,5.37352,27.8066,58.707,18/08/15,background,0.51,0,15:57:55,18/08/15 15:57,1439913475,0
6440,752211,80,14.177117,12.2476,9.57336,9.73523,10.8012,10.6193,16.9156,4.94944,5.46335,27.8308,58.9103,18/08/15,background,0.51,0,14:10:37,18/08/15 14:10,1439907037,0
6441,757216,80,15.95093,12.151,9.37599,9.53576,10.5755,10.3975,16.7791,4.90332,5.37376,27.8027,58.7504,18/08/15,background,0.51,0,15:57:03,18/08/15 15:57,1439913423,0
6442,755326,80,15.422239,12.1762,9.41211,9.58829,10.6233,10.4395,16.8286,4.91008,5.40424,27.8277,58.7338,18/08/15,background,0.51,0,15:25:20,18/08/15 15:25,1439911520,0
6443,752795,80,14.341392,12.2385,9.53828,9.70223,10.771,10.6069,16.8988,4.95722,5.46258,27.8419,58.812,18/08/15,background,0.51,0,14:20:29,18/08/15 14:20,1439907629,0
6444,754917,80,15.307694,12.1695,9.41125,9.58411,10.6163,10.4437,16.8105,4.90591,5.40225,27.8123,58.8134,18/08/15,background,0.51,0,15:18:27,18/08/15 15:18,1439911107,0
6445,755632,80,15.507791,12.1682,9.41187,9.57963,10.6183,10.4316,16.8118,4.91168,5.39805,27.8199,58.769,18/08/15,background,0.51,0,15:30:28,18/08/15 15:30,1439911828,0
6446,754414,80,15.166712,12.1726,9.41885,9.59096,10.6341,10.4591,16.8244,4.91398,5.40861,27.8289,58.7604,18/08/15,background,0.51,0,15:10:00,18/08/15 15:10,1439910600,0
6447,753592,80,14.5648,12.2204,9.51302,9.67638,10.7389,10.5559,16.8776,4.94119,5.45032,27.8181,58.8752,18/08/15,background,0.51,0,14:33:53,18/08/15 14:33,1439908433,0
6448,756920,80,15.868087,12.1668,9.4009,9.56926,10.5964,10.4152,16.7805,4.90421,5.37731,27.8136,58.647,18/08/15,background,0.51,0,15:52:05,18/08/15 15:52,1439913125,0
6449,753313,80,14.486536,12.2315,9.526,9.69044,10.7705,10.5839,16.9012,4.95732,5.46357,27.8706,58.7714,18/08/15,background,0.51,0,14:29:11,18/08/15 14:29,1439908151,0
6450,756303,80,15.695448,12.1643,9.39993,9.56238,10.6103,10.4183,16.8338,4.89994,5.40198,27.7797,58.8712,18/08/15,background,0.51,0,15:41:43,18/08/15 15:41,1439912503,0
6451,756175,80,15.659648,12.1662,9.40126,9.56905,10.6085,10.4182,16.8103,4.90113,5.3988,27.8338,58.657,18/08/15,background,0.51,0,15:39:34,18/08/15 15:39,1439912374,0
6452,755812,80,15.558146,12.1767,9.41428,9.57934,10.624,10.4308,16.8332,4.91015,5.41557,27.8255,58.7147,18/08/15,background,0.51,0,15:33:29,18/08/15 15:33,1439912009,0
6453,754369,80,15.154099,12.1795,9.4223,9.59325,10.6361,10.4603,16.8327,4.91399,5.41012,27.8249,58.7509,18/08/15,background,0.51,0,15:09:14,18/08/15 15:09,1439910554,0
6454,755767,80,15.54557,12.1824,9.41435,9.59256,10.6208,10.4292,16.8313,4.90536,5.41523,27.8725,58.6652,18/08/15,background,0.51,0,15:32:44,18/08/15 15:32,1439911964,0
6455,755507,80,15.47283,12.1537,9.40099,9.56132,10.6069,10.4192,16.7861,4.90558,5.38928,27.8206,58.751,18/08/15,background,0.51,0,15:28:22,18/08/15 15:28,1439911702,0
6456,756162,80,15.656022,12.1658,9.40166,9.56856,10.6087,10.4187,16.8096,4.90138,5.39892,27.8374,58.6543,18/08/15,background,0.51,0,15:39:21,18/08/15 15:39,1439912361,0
6457,756125,80,15.645685,12.161,9.40069,9.56906,10.603,10.421,16.7988,4.90422,5.39511,27.8379,58.6629,18/08/15,background,0.51,0,15:38:44,18/08/15 15:38,1439912324,0
6458,755390,80,15.440124,12.1723,9.42041,9.58181,10.6346,10.4338,16.8369,4.90877,5.40733,27.7988,58.7886,18/08/15,background,0.51,0,15:26:24,18/08/15 15:26,1439911584,0
6459,754621,80,15.224729,12.1706,9.41932,9.59415,10.6312,10.4577,16.8259,4.91391,5.40875,27.8874,58.6305,18/08/15,background,0.51,0,15:13:29,18/08/15 15:13,1439910809,0
6460,753878,80,14.644938,12.1992,9.49335,9.65397,10.7179,10.54,16.8644,4.94142,5.44465,27.8223,58.8779,18/08/15,background,0.51,0,14:38:41,18/08/15 14:38,1439908721,0
6461,751982,80,14.112302,12.2584,9.59521,9.75325,10.8319,10.6564,16.9272,4.95716,5.46117,27.8274,58.9361,18/08/15,background,0.51,0,14:06:44,18/08/15 14:06,1439906804,0
6462,752918,80,14.375856,12.2451,9.53831,9.70455,10.7712,10.6079,16.899,4.95712,5.46096,27.8448,58.8391,18/08/15,background,0.51,0,14:22:33,18/08/15 14:22,1439907753,0
6463,751023,80,13.843608,12.2777,9.62163,9.78018,10.8556,10.6744,16.9335,4.94174,5.44854,27.8419,58.934,18/08/15,background,0.51,0,13:50:36,18/08/15 13:50,1439905836,0
6464,755505,80,15.472274,12.154,9.40097,9.56165,10.6066,10.4192,16.7858,4.90517,5.3891,27.8207,58.751,18/08/15,background,0.51,0,15:28:20,18/08/15 15:28,1439911700,0
6465,754956,80,15.318625,12.1713,9.41412,9.5835,10.619,10.4392,16.813,4.9103,5.39928,27.8311,58.7726,18/08/15,background,0.51,0,15:19:07,18/08/15 15:19,1439911147,0
6466,750985,80,13.832959,12.2826,9.62649,9.793,10.8678,10.6813,16.9483,4.9427,5.44889,27.8686,58.84,18/08/15,background,0.51,0,13:49:58,18/08/15 13:49,1439905798,0
6467,752493,80,14.256124,12.247,9.56321,9.7313,10.8004,10.6104,16.9031,4.94944,5.46117,27.8203,58.9063,18/08/15,background,0.51,0,14:15:22,18/08/15 14:15,1439907322,0
6468,753743,80,14.607122,12.2073,9.49816,9.6682,10.7259,10.5514,16.8689,4.93951,5.44103,27.8413,58.8126,18/08/15,background,0.51,0,14:36:25,18/08/15 14:36,1439908585,0
6469,757413,80,16.005982,12.1512,9.378,9.54866,10.5802,10.3968,16.7866,4.89745,5.37596,27.8611,58.6112,18/08/15,background,0.51,0,16:00:21,18/08/15 16:00,1439913621,0
6470,752658,80,14.302365,12.248,9.56161,9.73119,10.7996,10.6078,16.9119,4.9471,5.46366,27.8205,58.9131,18/08/15,background,0.51,0,14:18:08,18/08/15 14:18,1439907488,0
6471,754845,80,15.28751,12.1795,9.4179,9.59067,10.625,10.4454,16.8304,4.9061,5.41539,27.7971,58.9047,18/08/15,background,0.51,0,15:17:15,18/08/15 15:17,1439911035,0
6472,755307,80,15.416924,12.1731,9.41329,9.58744,10.6222,10.4427,16.8322,4.91121,5.40865,27.8412,58.7195,18/08/15,background,0.51,0,15:25:00,18/08/15 15:25,1439911500,0
6473,752638,80,14.296762,12.2471,9.56304,9.73017,10.7995,10.6075,16.914,4.9474,5.46339,27.8131,58.9229,18/08/15,background,0.51,0,14:17:48,18/08/15 14:17,1439907468,0
6474,754910,80,15.305736,12.1689,9.41047,9.58438,10.6153,10.4436,16.81,4.90618,5.40289,27.8146,58.814,18/08/15,background,0.51,0,15:18:20,18/08/15 15:18,1439911100,0
6475,752906,80,14.372488,12.2446,9.53893,9.70427,10.7708,10.6067,16.8966,4.95713,5.46028,27.8559,58.8291,18/08/15,background,0.51,0,14:22:20,18/08/15 14:22,1439907740,0
6476,751128,80,13.873016,12.2758,9.62386,9.78869,10.8679,10.6664,16.9318,4.93743,5.44965,27.8423,58.9682,18/08/15,background,0.51,0,13:52:22,18/08/15 13:52,1439905942,0
6477,752414,80,14.233994,12.2483,9.56565,9.73507,10.7994,10.6148,16.9049,4.95048,5.46313,27.8163,58.9052,18/08/15,background,0.51,0,14:14:02,18/08/15 14:14,1439907242,0
6478,757445,80,16.014919,12.1525,9.37928,9.54953,10.5868,10.3989,16.799,4.89939,5.38236,27.8407,58.6173,18/08/15,background,0.51,0,16:00:53,18/08/15 16:00,1439913653,0
6479,754289,80,15.131685,12.181,9.42543,9.59453,10.6432,10.4613,16.8334,4.91323,5.4115,27.8356,58.7899,18/08/15,background,0.51,0,15:07:54,18/08/15 15:07,1439910474,0
6480,750035,80,13.566756,12.2798,9.63328,9.79155,10.8639,10.6255,16.9559,4.91388,5.4352,27.8716,58.9519,18/08/15,background,0.51,0,13:34:00,18/08/15 13:34,1439904840,0
6481,754441,80,15.174275,12.1711,9.41661,9.58963,10.6334,10.4581,16.823,4.91434,5.40863,27.8307,58.7515,18/08/15,background,0.51,0,15:10:27,18/08/15 15:10,1439910627,0
6482,757218,80,15.951492,12.151,9.37616,9.5353,10.5755,10.3969,16.779,4.90361,5.37385,27.8022,58.7505,18/08/15,background,0.51,0,15:57:05,18/08/15 15:57,1439913425,0
6483,754031,80,14.687833,12.2102,9.49568,9.65544,10.7084,10.5432,16.8705,4.94445,5.4529,27.801,58.9633,18/08/15,background,0.51,0,14:41:16,18/08/15 14:41,1439908876,0
6484,753138,80,14.437479,12.2461,9.53748,9.70758,10.7707,10.6089,16.9008,4.95723,5.46284,27.8774,58.7518,18/08/15,background,0.51,0,14:26:14,18/08/15 14:26,1439907974,0
6485,755528,80,15.478721,12.1621,9.41067,9.5764,10.6155,10.422,16.8013,4.90602,5.39747,27.8211,58.772,18/08/15,background,0.51,0,15:28:43,18/08/15 15:28,1439911723,0
1613,381140,39,9.925182,12.1998,8.65835,7.16715,9.58952,8.20764,15.9638,3.84202,4.87819,25.8253,54.5654,19/08/15,banana,1.69,1,9:55:30,19/08/15 9:55,1439978130,1
1614,372136,39,7.404469,13.0723,10.2547,10.4007,11.5897,17.7178,17.5437,4.64426,4.91283,26.9224,57.2307,19/08/15,banana,1.69,1,7:24:16,19/08/15 7:24,1439969056,1
1615,377392,39,8.875564,12.5309,9.88514,9.14571,10.9662,10.0136,16.3835,3.8117,4.75564,27.0574,58.3381,19/08/15,banana,1.69,1,8:52:32,19/08/15 8:52,1439974352,1
1616,380463,39,9.735739,12.0757,8.4515,6.87959,9.3739,7.96275,15.9595,3.75218,4.81371,26.0557,55.4583,19/08/15,banana,1.69,1,9:44:08,19/08/15 9:44,1439977448,1
1617,376008,39,8.487636,12.7782,10.2066,10.162,11.2764,8.52236,16.3343,4.07824,4.58316,27.1059,57.4354,19/08/15,banana,1.69,1,8:29:15,19/08/15 8:29,1439972955,1
1618,379737,39,9.53257,12.1186,9.31027,7.16848,10.4105,9.1106,15.8401,3.73468,4.74208,26.7224,57.6245,19/08/15,banana,1.69,1,9:31:57,19/08/15 9:31,1439976717,1
1619,370095,39,6.83262,11.3801,6.18885,6.32481,7.05654,109.812,17.0618,4.0629,4.34374,27.6579,61.9803,19/08/15,banana,1.69,1,6:49:57,19/08/15 6:49,1439966997,1
1620,375424,39,8.324196,12.8297,10.2323,10.2448,11.2962,5.69932,16.4257,4.03724,4.48375,27.1644,57.914,19/08/15,banana,1.69,1,8:19:27,19/08/15 8:19,1439972367,1
1621,372783,39,7.58534,13.2275,10.552,10.5884,11.7941,17.7175,17.4812,4.17858,4.74339,26.9259,58.2751,19/08/15,banana,1.69,1,7:35:07,19/08/15 7:35,1439969707,1
1622,378903,39,9.299138,12.5061,9.83935,9.64886,10.9003,10.4344,16.2192,3.91283,4.76782,27.2425,59.1686,19/08/15,banana,1.69,1,9:17:56,19/08/15 9:17,1439975876,1
1623,373887,39,7.893913,13.1139,10.5178,10.4698,11.6387,17.9956,17.2915,4.20769,4.7934,26.8027,58.6138,19/08/15,banana,1.69,1,7:53:38,19/08/15 7:53,1439970818,1
1624,370814,39,7.033905,13.0193,9.56262,9.71589,10.8411,121.766,19.4582,4.34882,4.61613,26.9133,57.5398,19/08/15,banana,1.69,1,7:02:02,19/08/15 7:02,1439967722,1
1625,376298,39,8.568778,12.7132,10.1108,10.1864,11.1858,10.8475,16.2907,4.02035,4.64867,27.1554,57.4319,19/08/15,banana,1.69,1,8:34:07,19/08/15 8:34,1439973247,1
1626,376693,39,8.679975,12.618,9.99657,10.0235,11.1224,14.4515,16.2972,4.01408,4.6855,27.1521,60.1206,19/08/15,banana,1.69,1,8:40:47,19/08/15 8:40,1439973647,1
1627,372677,39,7.5557,13.2118,10.44,10.4806,11.7216,17.6909,17.552,4.15374,4.72353,27.0004,59.1053,19/08/15,banana,1.69,1,7:33:20,19/08/15 7:33,1439969600,1
1628,379838,39,9.560827,12.2457,9.41159,7.62135,10.3074,8.60824,15.7865,3.71157,4.75805,26.6537,57.4542,19/08/15,banana,1.69,1,9:33:38,19/08/15 9:33,1439976818,1
1629,375027,39,8.212577,12.634,9.85953,9.6975,10.881,17.6928,16.5999,3.97673,4.64741,27.3021,58.5445,19/08/15,banana,1.69,1,8:12:45,19/08/15 8:12,1439971965,1
1630,373093,39,7.671981,13.3652,10.8147,10.8418,12.1026,17.9125,17.6683,4.21945,4.7728,26.8296,58.3631,19/08/15,banana,1.69,1,7:40:19,19/08/15 7:40,1439970019,1
1631,372114,39,7.398321,13.0705,10.2465,10.3959,11.584,17.7099,17.5404,4.63941,4.91002,26.9365,57.2382,19/08/15,banana,1.69,1,7:23:53,19/08/15 7:23,1439969033,1
1632,370858,39,7.046227,13.0357,9.61943,9.76603,10.8926,121.779,19.4983,4.36262,4.63034,26.8338,57.6263,19/08/15,banana,1.69,1,7:02:46,19/08/15 7:02,1439967766,1
1633,372675,39,7.555144,13.2086,10.4349,10.4733,11.7155,17.6903,17.5493,4.1524,4.72292,27.0028,59.0673,19/08/15,banana,1.69,1,7:33:18,19/08/15 7:33,1439969598,1
1634,378672,39,9.234507,12.6498,10.0029,10.0417,11.1256,10.6904,16.2661,3.88981,4.73617,27.4555,57.6453,19/08/15,banana,1.69,1,9:14:04,19/08/15 9:14,1439975644,1
1635,379421,39,9.444143,12.494,9.8417,9.58449,10.917,9.96465,16.2956,3.70482,4.8316,27.0522,58.2344,19/08/15,banana,1.69,1,9:26:38,19/08/15 9:26,1439976398,1
1636,372362,39,7.467645,12.5642,9.78302,7.9445,10.7467,17.5042,16.6962,4.17752,4.81985,27.219,58.7449,19/08/15,banana,1.69,1,7:28:03,19/08/15 7:28,1439969283,1
1637,378165,39,9.092563,12.6368,9.93333,9.88979,11.0113,9.75058,16.2813,3.98864,4.76745,27.1758,58.6714,19/08/15,banana,1.69,1,9:05:33,19/08/15 9:05,1439975133,1
1638,373493,39,7.783746,13.2441,10.7072,10.7297,11.9661,17.9567,17.4369,4.20634,4.7579,26.9263,57.6459,19/08/15,banana,1.69,1,7:47:01,19/08/15 7:47,1439970421,1
1639,372052,39,7.381001,13.079,10.2432,10.3874,11.5873,17.7024,17.5546,4.62663,4.90089,26.8603,57.3263,19/08/15,banana,1.69,1,7:22:51,19/08/15 7:22,1439968971,1
1640,376425,39,8.604329,12.6524,10.0175,9.97371,11.0712,10.7838,16.1819,3.97866,4.62443,27.0418,59.1718,19/08/15,banana,1.69,1,8:36:15,19/08/15 8:36,1439973375,1
1641,372713,39,7.56576,13.2344,10.4869,10.5454,11.7768,17.7071,17.5924,4.16919,4.73411,27.0138,58.6142,19/08/15,banana,1.69,1,7:33:56,19/08/15 7:33,1439969636,1
1642,371797,39,7.309674,13.0919,10.0406,10.1854,11.3618,17.8623,17.5449,4.59537,4.85632,26.9602,57.8153,19/08/15,banana,1.69,1,7:18:34,19/08/15 7:18,1439968714,1
1643,368621,39,6.419358,10.7328,5.0765,5.19184,5.78293,5.92864,16.2192,3.98418,4.31045,27.78,69.7722,19/08/15,banana,1.69,1,6:25:09,19/08/15 6:25,1439965509,1
1644,369901,39,6.778331,11.2612,5.93758,6.0624,6.76038,105.417,16.9222,4.05577,4.34177,27.7102,62.9451,19/08/15,banana,1.69,1,6:46:41,19/08/15 6:46,1439966801,1
1645,371989,39,7.363398,13.0699,10.2199,10.3589,11.5473,17.7175,17.5348,4.61936,4.88928,26.9969,57.0657,19/08/15,banana,1.69,1,7:21:48,19/08/15 7:21,1439968908,1
1646,376163,39,8.531003,12.7819,10.1937,10.1508,11.2869,10.2108,16.4482,3.94688,4.60493,27.1909,57.6368,19/08/15,banana,1.69,1,8:31:51,19/08/15 8:31,1439973111,1
1647,372008,39,7.368701,13.0766,10.2347,10.373,11.5644,17.7207,17.5496,4.62231,4.89308,26.946,57.107,19/08/15,banana,1.69,1,7:22:07,19/08/15 7:22,1439968927,1
1648,371807,39,7.312471,13.0896,10.0815,10.2233,11.406,17.8414,17.5442,4.59775,4.8587,26.9536,58.0511,19/08/15,banana,1.69,1,7:18:44,19/08/15 7:18,1439968724,1
1649,371083,39,7.109184,13.0722,9.85848,9.99783,11.1494,121.78,19.5897,4.43347,4.7015,26.8466,57.43,19/08/15,banana,1.69,1,7:06:33,19/08/15 7:06,1439967993,1
1650,379720,39,9.527816,12.1933,9.35829,7.58981,10.4101,9.30606,15.833,3.74305,4.74574,26.7841,57.5826,19/08/15,banana,1.69,1,9:31:40,19/08/15 9:31,1439976700,1
1651,369517,39,6.670139,11.0988,5.56082,5.67316,6.3333,6.25114,16.7055,4.03695,4.31832,27.8057,64.6437,19/08/15,banana,1.69,1,6:40:12,19/08/15 6:40,1439966412,1
1652,373882,39,7.892523,13.1171,10.5188,10.4741,11.6413,17.9983,17.2949,4.20859,4.7927,26.8157,58.582,19/08/15,banana,1.69,1,7:53:33,19/08/15 7:53,1439970813,1
1653,378150,39,9.088368,12.6468,9.92722,9.94351,11.0331,9.698,16.3759,4.0027,4.76573,27.2522,58.6444,19/08/15,banana,1.69,1,9:05:18,19/08/15 9:05,1439975118,1
1654,373534,39,7.795223,13.2262,10.6915,10.7164,11.936,17.9909,17.4487,4.21754,4.7597,27.011,57.7294,19/08/15,banana,1.69,1,7:47:42,19/08/15 7:47,1439970462,1
1655,378103,39,9.07521,12.6488,9.92369,9.93557,11.026,9.64516,16.3536,4.00179,4.76369,27.3478,59.392,19/08/15,banana,1.69,1,9:04:30,19/08/15 9:04,1439975070,1
1656,369069,39,6.544755,10.9101,5.26444,5.38094,5.99783,6.04955,16.4695,3.99426,4.30628,27.752,66.5237,19/08/15,banana,1.69,1,6:32:41,19/08/15 6:32,1439965961,1
1657,369493,39,6.663421,11.0825,5.53387,5.64481,6.30243,6.23724,16.6912,4.03757,4.3172,27.7923,64.845,19/08/15,banana,1.69,1,6:39:48,19/08/15 6:39,1439966388,1
1658,374983,39,8.200285,12.5997,9.83164,9.50471,10.8364,17.6626,16.5028,3.94657,4.64667,27.1622,59.1231,19/08/15,banana,1.69,1,8:12:01,19/08/15 8:12,1439971921,1
1659,373572,39,7.805832,13.2377,10.701,10.7425,11.9209,18.0451,17.4845,4.22816,4.77088,26.9805,57.1646,19/08/15,banana,1.69,1,7:48:20,19/08/15 7:48,1439970500,1
1660,377997,39,9.045561,12.6543,9.97372,9.96465,11.0382,9.52574,16.3433,4.00311,4.75787,27.5567,56.5032,19/08/15,banana,1.69,1,9:02:44,19/08/15 9:02,1439974964,1
1661,371472,39,7.218745,13.016,9.87151,9.99753,11.1635,18.478,17.2328,4.53825,4.81475,26.9375,57.6766,19/08/15,banana,1.69,1,7:13:07,19/08/15 7:13,1439968387,1
1662,369358,39,6.62564,11.027,5.42748,5.54325,6.18431,6.16792,16.6188,4.027,4.31201,27.8043,65.4694,19/08/15,banana,1.69,1,6:37:32,19/08/15 6:37,1439966252,1
1663,371592,39,7.252315,12.9912,9.88784,10.0134,11.1853,18.2691,17.2717,4.53697,4.81644,26.8951,57.6958,19/08/15,banana,1.69,1,7:15:08,19/08/15 7:15,1439968508,1
1664,375543,39,8.357518,12.8192,10.2469,10.1944,11.2855,3.14769,16.3387,4.03815,4.49215,27.2308,58.3216,19/08/15,banana,1.69,1,8:21:27,19/08/15 8:21,1439972487,1
1665,376391,39,8.594808,12.6668,10.0594,10.0696,11.1418,10.807,16.2815,4.00102,4.62684,27.0101,58.5933,19/08/15,banana,1.69,1,8:35:41,19/08/15 8:35,1439973341,1
1666,370186,39,6.858076,11.6967,6.71608,6.86996,7.66618,115.098,17.4927,4.08848,4.36311,27.4299,60.5301,19/08/15,banana,1.69,1,6:51:29,19/08/15 6:51,1439967089,1
1667,377057,39,8.781837,12.6315,9.99624,9.94816,11.1704,13.0346,16.4841,4.02626,4.71064,27.1011,57.4461,19/08/15,banana,1.69,1,8:46:54,19/08/15 8:46,1439974014,1
1668,379991,39,9.603649,12.236,9.10244,7.2934,10.0546,8.25698,15.8949,3.68287,4.76584,26.4095,56.6793,19/08/15,banana,1.69,1,9:36:13,19/08/15 9:36,1439976973,1
1669,373619,39,7.818982,13.2438,10.7185,10.7581,11.9285,18.0675,17.4892,4.23483,4.77555,26.7937,58.2406,19/08/15,banana,1.69,1,7:49:08,19/08/15 7:49,1439970548,1
1670,381065,39,9.904195,12.1065,8.60462,7.08706,9.42999,8.27116,15.938,3.84887,4.87677,25.8355,55.4109,19/08/15,banana,1.69,1,9:54:15,19/08/15 9:54,1439978055,1
1671,380305,39,9.691529,12.1214,8.52852,7.04221,9.43463,7.90867,15.7711,3.72751,4.78802,26.1844,55.5341,19/08/15,banana,1.69,1,9:41:29,19/08/15 9:41,1439977289,1
1672,377036,39,8.775966,12.6341,9.99276,9.95468,11.1702,13.0883,16.4726,4.02616,4.70936,27.0972,57.551,19/08/15,banana,1.69,1,8:46:33,19/08/15 8:46,1439973993,1
1673,370705,39,7.003389,12.949,9.34384,9.50483,10.605,121.288,19.3566,4.30972,4.57935,26.9194,57.6556,19/08/15,banana,1.69,1,7:00:12,19/08/15 7:00,1439967612,1
1674,375879,39,8.451548,12.8357,10.2605,10.2649,11.3552,5.80782,16.4595,4.06374,4.53836,27.4458,57.4831,19/08/15,banana,1.69,1,8:27:05,19/08/15 8:27,1439972825,1
1675,376753,39,8.696769,12.6189,9.99919,10.0332,11.1453,14.271,16.3363,4.01357,4.68755,27.1788,59.7787,19/08/15,banana,1.69,1,8:41:48,19/08/15 8:41,1439973708,1
1676,374056,39,7.941146,13.0867,10.3938,10.3674,11.4947,18.0422,17.2141,4.2426,4.77346,26.8381,59.0229,19/08/15,banana,1.69,1,7:56:28,19/08/15 7:56,1439970988,1
1677,376886,39,8.733983,12.6334,9.99532,10.0074,11.1765,13.7435,16.4187,4.02078,4.6951,27.0773,57.7364,19/08/15,banana,1.69,1,8:44:02,19/08/15 8:44,1439973842,1
1678,370870,39,7.049586,13.042,9.64006,9.78496,10.9141,121.78,19.5101,4.36787,4.63615,26.8257,57.6376,19/08/15,banana,1.69,1,7:02:58,19/08/15 7:02,1439967778,1
1679,373905,39,7.898941,13.1112,10.5141,10.4685,11.6347,17.9914,17.2937,4.20661,4.79455,26.7635,58.3065,19/08/15,banana,1.69,1,7:53:56,19/08/15 7:53,1439970836,1
1680,374971,39,8.19693,12.5969,9.83,9.49635,10.826,17.6664,16.4889,3.94765,4.64545,27.1439,59.3311,19/08/15,banana,1.69,1,8:11:48,19/08/15 8:11,1439971908,1
1681,380586,39,9.770168,12.105,8.41708,6.65502,9.38234,7.94123,15.8882,3.76583,4.82611,26.0225,54.9999,19/08/15,banana,1.69,1,9:46:12,19/08/15 9:46,1439977572,1
